release	species	gene_id_stem	symbol	motif_id	motif_name	role	partners	motif_tax_ids	is_cross_species	total_information_content	rank
2024	Homo sapiens	ENSG00000116604	MEF2D	MA0773.1	MEF2D	monomer		9606	no	18.4990	1
2024	Homo sapiens	ENSG00000116809	ZBTB17	MA2102.1	ZBTB17	monomer		9606	no	9.7334	1
2024	Homo sapiens	ENSG00000116819	TFAP2E	MA1569.2	TFAP2E	monomer		9606	no	11.6387	1
2024	Homo sapiens	ENSG00000116833	NR5A2	MA0505.3	Nr5A2	monomer		10090	yes	12.4952	1
2024	Homo sapiens	ENSG00000117010	ZNF684	MA1600.2	ZNF684	monomer		9606	no	20.0438	1
2024	Homo sapiens	ENSG00000117036	ETV3	MA0763.2	ETV3	monomer		9606	no	11.4588	1
2024	Homo sapiens	ENSG00000117595	IRF6	MA1509.1	IRF6	monomer		9606	no	14.1022	1
2024	Homo sapiens	ENSG00000117707	PROX1	MA0794.1	PROX1	monomer		9606	no	16.9360	1
2024	Homo sapiens	ENSG00000118217	ATF6	MA1466.2	ATF6	monomer		9606	no	19.0683	1
2024	Homo sapiens	ENSG00000118260	CREB1	MA0018.5	CREB1	monomer		9606	no	11.2214	1
2024	Homo sapiens	ENSG00000118263	KLF7	MA1959.2	KLF7	monomer		9606	no	12.4843	1
2024	Homo sapiens	ENSG00000118495	PLAGL1	MA1615.2	Plagl1	monomer		10090	yes	10.9321	1
2024	Homo sapiens	ENSG00000118513	MYB	MA0100.4	MYB	monomer		9606	no	11.0561	1
2024	Homo sapiens	ENSG00000118526	TCF21	MA1568.2	TCF21	monomer		9606	no	11.6039	1
2024	Homo sapiens	ENSG00000118526	TCF21	MA0832.2	Tcf21	monomer		10090	yes	17.4737	2
2024	Homo sapiens	ENSG00000118689	FOXO3	MA0157.4	Foxo3	monomer		10090	yes	9.8581	1
2024	Homo sapiens	ENSG00000118707	TGIF2	MA0797.1	TGIF2	monomer		9606	no	18.3775	1
2024	Homo sapiens	ENSG00000118922	KLF12	MA0742.2	KLF12	monomer		9606	no	14.3486	1
2024	Homo sapiens	ENSG00000119138	KLF9	MA1107.3	KLF9	monomer		9606	no	13.4059	1
2024	Homo sapiens	ENSG00000119547	ONECUT2	MA0756.3	ONECUT2	monomer		9606	no	12.4736	1
2024	Homo sapiens	ENSG00000119614	VSX2	MA0726.2	VSX2	monomer		9606	no	9.1632	1
2024	Homo sapiens	ENSG00000119715	ESRRB	MA0141.4	ESRRB	monomer		9606	no	16.1904	1
2024	Homo sapiens	ENSG00000119725	ZNF410	MA0752.2	ZNF410	monomer		9606	no	24.4194	1
2024	Homo sapiens	ENSG00000119866	BCL11A	MA2324.1	BCL11A	monomer		9606	no	9.3220	1
2024	Homo sapiens	ENSG00000119919	NKX2-3	MA0672.2	NKX2-3	monomer		9606	no	10.6425	1
2024	Homo sapiens	ENSG00000119950	MXI1	MA1108.3	MXI1	monomer		9606	no	10.7353	1
2024	Homo sapiens	ENSG00000120068	HOXB8	MA1502.2	HOXB8	monomer		9606	no	9.6272	1
2024	Homo sapiens	ENSG00000120075	HOXB5	MA0904.3	HOXB5	monomer		9606	no	9.0695	1
2024	Homo sapiens	ENSG00000120093	HOXB3	MA0903.2	HOXB3	monomer		9606	no	7.4280	1
2024	Homo sapiens	ENSG00000120094	HOXB1	MA2093.1	HOXB1	monomer		9606	no	9.2571	1
2024	Homo sapiens	ENSG00000120149	MSX2	MA0708.3	MSX2	monomer		9606	no	9.7248	1
2024	Homo sapiens	ENSG00000120669	SOHLH2	MA1560.2	SOHLH2	monomer		9606	no	11.1568	1
2024	Homo sapiens	ENSG00000120690	ELF1	MA0473.4	ELF1	monomer		9606	no	12.3532	1
2024	Homo sapiens	ENSG00000120690	ELF1	MA1953.2	FOXO1::ELF1	complex	FOXO1	9606	no	13.4256	2
2024	Homo sapiens	ENSG00000120690	ELF1	MA1952.2	FOXJ2::ELF1	complex	FOXJ2	9606	no	11.9374	3
2024	Homo sapiens	ENSG00000120738	EGR1	MA0162.5	EGR1	monomer		9606	no	11.5119	1
2024	Homo sapiens	ENSG00000120798	NR2C1	MA1535.2	NR2C1	monomer		9606	no	9.6274	1
2024	Homo sapiens	ENSG00000120837	NFYB	MA0502.3	NFYB	monomer		9606	no	11.9271	1
2024	Homo sapiens	ENSG00000121068	TBX2	MA0688.2	TBX2	monomer		9606	no	9.9887	1
2024	Homo sapiens	ENSG00000121075	TBX4	MA0806.1	TBX4	monomer		9606	no	9.8910	1
2024	Homo sapiens	ENSG00000121406	ZNF549	MA1728.2	ZNF549	monomer		9606	no	10.9847	1
2024	Homo sapiens	ENSG00000121417	ZNF211	MA1974.2	ZNF211	monomer		9606	no	14.4614	1
2024	Homo sapiens	ENSG00000121454	LHX4	MA0704.2	Lhx4	monomer		10090	yes	7.9890	1
2024	Homo sapiens	ENSG00000122180	MYOG	MA0500.3	MYOG	monomer		9606	no	11.6039	1
2024	Homo sapiens	ENSG00000122592	HOXA7	MA1498.3	HOXA7	monomer		9606	no	6.5637	1
2024	Homo sapiens	ENSG00000122691	TWIST1	MA1123.3	TWIST1	monomer		9606	no	11.0913	1
2024	Homo sapiens	ENSG00000122877	EGR2	MA0472.2	EGR2	monomer		9606	no	15.2889	1
2024	Homo sapiens	ENSG00000123095	BHLHE41	MA0636.1	BHLHE41	monomer		9606	no	15.4859	1
2024	Homo sapiens	ENSG00000123268	ATF1	MA0604.1	Atf1	monomer		10090	yes	10.5186	1
2024	Homo sapiens	ENSG00000123358	NR4A1	MA1112.3	NR4A1	monomer		9606	no	11.9889	1
2024	Homo sapiens	ENSG00000123364	HOXC13	MA0907.2	HOXC13	monomer		9606	no	14.0084	1
2024	Homo sapiens	ENSG00000123388	HOXC11	MA0651.3	HOXC11	monomer		9606	no	16.2723	1
2024	Homo sapiens	ENSG00000123405	NFE2	MA0841.2	NFE2	monomer		9606	no	16.6420	1
2024	Homo sapiens	ENSG00000123405	NFE2	MA0501.2	MAF::NFE2	complex	MAF	9606	no	16.7098	2
2024	Homo sapiens	ENSG00000123407	HOXC12	MA0906.2	HOXC12	monomer		9606	no	14.2697	1
2024	Homo sapiens	ENSG00000123576	ESX1	MA0644.3	ESX1	monomer		9606	no	9.9747	1
2024	Homo sapiens	ENSG00000123685	BATF3	MA0835.3	BATF3	monomer		9606	no	11.0005	1
2024	Homo sapiens	ENSG00000124092	CTCFL	MA1102.3	CTCFL	monomer		9606	no	11.6801	1
2024	Homo sapiens	ENSG00000124216	SNAI1	MA1558.2	SNAI1	monomer		9606	no	10.7171	1
2024	Homo sapiens	ENSG00000124664	SPDEF	MA0686.2	SPDEF	monomer		9606	no	14.3299	1
2024	Homo sapiens	ENSG00000124766	SOX4	MA0867.3	SOX4	monomer		9606	no	10.9108	1
2024	Homo sapiens	ENSG00000124782	RREB1	MA0073.2	RREB1	monomer		9606	no	22.1013	1
2024	Homo sapiens	ENSG00000124813	RUNX2	MA0511.2	RUNX2	monomer		9606	no	11.5507	1
2024	Homo sapiens	ENSG00000124827	GCM2	MA0767.2	GCM2	monomer		9606	no	10.7538	1
2024	Homo sapiens	ENSG00000125285	SOX21	MA0866.1	SOX21	monomer		9606	no	23.3650	1
2024	Homo sapiens	ENSG00000125347	IRF1	MA0050.4	Irf1	monomer		10090	yes	13.2004	1
2024	Homo sapiens	ENSG00000125398	SOX9	MA0077.2	SOX9	monomer		9606	no	8.8981	1
2024	Homo sapiens	ENSG00000125492	BARHL1	MA0877.4	BARHL1	monomer		9606	no	9.7056	1
2024	Homo sapiens	ENSG00000125533	BHLHE23	MA0817.2	BHLHE23	monomer		9606	no	14.7172	1
2024	Homo sapiens	ENSG00000125618	PAX8	MA2094.1	PAX8	monomer		9606	no	16.0612	1
2024	Homo sapiens	ENSG00000125740	FOSB	MA1127.1	FOSB::JUN	complex	JUN	9606	no	12.8374	1
2024	Homo sapiens	ENSG00000125740	FOSB	MA1135.2	FOSB::JUNB	complex	JUNB	9606	no	12.5541	2
2024	Homo sapiens	ENSG00000125740	FOSB	MA1136.1	FOSB::JUNB	complex	JUNB	9606	no	11.1557	3
2024	Homo sapiens	ENSG00000125798	FOXA2	MA0047.4	FOXA2	monomer		9606	no	10.5235	1
2024	Homo sapiens	ENSG00000125813	PAX1	MA0779.2	PAX1	monomer		9606	no	19.5198	1
2024	Homo sapiens	ENSG00000125816	NKX2-4	MA2003.2	NKX2-4	monomer		9606	no	8.9946	1
2024	Homo sapiens	ENSG00000125820	NKX2-2	MA1645.2	NKX2-2	monomer		9606	no	10.6454	1
2024	Homo sapiens	ENSG00000125850	OVOL2	MA1545.2	OVOL2	monomer		9606	no	11.9206	1
2024	Homo sapiens	ENSG00000125952	MAX	MA0058.4	MAX	monomer		9606	no	10.9043	1
2024	Homo sapiens	ENSG00000125952	MAX	MA0059.2	MAX::MYC	complex	MYC	9606	no	13.9541	2
2024	Homo sapiens	ENSG00000126003	PLAGL2	MA1548.2	PLAGL2	monomer		9606	no	12.0495	1
2024	Homo sapiens	ENSG00000126351	THRA	MA1969.2	THRA	monomer		9606	no	19.8907	1
2024	Homo sapiens	ENSG00000126368	NR1D1	MA1531.2	NR1D1	monomer		9606	no	19.0005	1
2024	Homo sapiens	ENSG00000126456	IRF3	MA1418.2	IRF3	monomer		9606	no	23.1864	1
2024	Homo sapiens	ENSG00000126561	STAT5A	MA1624.2	Stat5a	monomer		10090	yes	12.4872	1
2024	Homo sapiens	ENSG00000126561	STAT5A	MA0519.2	Stat5a::Stat5b	complex	STAT5B	10090	yes	13.0526	2
2024	Homo sapiens	ENSG00000126603	GLIS2	MA0736.1	GLIS2	monomer		9606	no	16.8707	1
2024	Homo sapiens	ENSG00000126746	ZNF384	MA1125.2	ZNF384	monomer		9606	no	12.6778	1
2024	Homo sapiens	ENSG00000126767	ELK1	MA0028.3	ELK1	monomer		9606	no	14.2223	1
2024	Homo sapiens	ENSG00000126767	ELK1	MA1958.2	HOXD12::ELK1	complex	HOXD12	9606	no	20.5728	2
2024	Homo sapiens	ENSG00000126767	ELK1	MA1932.2	ELK1::HOXB13	complex	HOXB13	9606	no	18.8968	3
2024	Homo sapiens	ENSG00000126767	ELK1	MA1933.2	ELK1::SREBF2	complex	SREBF2	9606	no	18.3050	4
2024	Homo sapiens	ENSG00000126767	ELK1	MA1931.1	ELK1::HOXA1	complex	HOXA1	9606	no	17.3876	5
2024	Homo sapiens	ENSG00000126767	ELK1	MA1957.1	HOXB2::ELK1	complex	HOXB2	9606	no	17.1925	6
2024	Homo sapiens	ENSG00000126767	ELK1	MA1954.2	FOXO1::ELK1	complex	FOXO1	9606	no	15.0304	7
2024	Homo sapiens	ENSG00000126778	SIX1	MA1118.2	SIX1	monomer		9606	no	11.4679	1
2024	Homo sapiens	ENSG00000127152	BCL11B	MA1989.2	Bcl11B	monomer		10090	yes	10.5929	1
2024	Homo sapiens	ENSG00000127528	KLF2	MA1515.2	KLF2	monomer		9606	no	9.6958	1
2024	Homo sapiens	ENSG00000128272	ATF4	MA0833.3	ATF4	monomer		9606	no	14.6351	1
2024	Homo sapiens	ENSG00000128573	FOXP2	MA0593.2	FOXP2	monomer		9606	no	13.5408	1
2024	Homo sapiens	ENSG00000128604	IRF5	MA1420.1	IRF5	monomer		9606	no	15.3460	1
2024	Homo sapiens	ENSG00000128652	HOXD3	MA0912.2	HOXD3	monomer		9606	no	11.7367	1
2024	Homo sapiens	ENSG00000128709	HOXD9	MA0913.3	HOXD9	monomer		9606	no	12.4466	1
2024	Homo sapiens	ENSG00000128710	HOXD10	MA1506.2	HOXD10	monomer		9606	no	14.5717	1
2024	Homo sapiens	ENSG00000128713	HOXD11	MA0908.2	HOXD11	monomer		9606	no	12.2332	1
2024	Homo sapiens	ENSG00000128714	HOXD13	MA0909.4	Hoxd13	monomer		10090	yes	12.0507	1
2024	Homo sapiens	ENSG00000129152	MYOD1	MA0499.3	MYOD1	monomer		9606	no	11.6385	1
2024	Homo sapiens	ENSG00000129173	E2F8	MA0865.3	E2F8	monomer		9606	no	10.5917	1
2024	Homo sapiens	ENSG00000129194	SOX15	MA1152.2	SOX15	monomer		9606	no	9.0296	1
2024	Homo sapiens	ENSG00000129514	FOXA1	MA0148.5	FOXA1	monomer		9606	no	10.9659	1
2024	Homo sapiens	ENSG00000129535	NRL	MA0842.3	NRL	monomer		9606	no	14.8433	1
2024	Homo sapiens	ENSG00000129911	KLF16	MA0741.1	KLF16	monomer		9606	no	13.1606	1
2024	Homo sapiens	ENSG00000130522	JUND	MA0492.2	JUND	monomer		9606	no	14.6907	1
2024	Homo sapiens	ENSG00000130522	JUND	MA0491.3	JUND	monomer		9606	no	12.7301	2
2024	Homo sapiens	ENSG00000130522	JUND	MA1141.2	FOS::JUND	complex	FOS	9606	no	13.1131	3
2024	Homo sapiens	ENSG00000130522	JUND	MA1145.2	FOSL2::JUND	complex	FOSL2	9606	no	12.8486	4
2024	Homo sapiens	ENSG00000130522	JUND	MA1144.2	FOSL2::JUND	complex	FOSL2	9606	no	12.7818	5
2024	Homo sapiens	ENSG00000130522	JUND	MA1142.2	FOSL1::JUND	complex	FOSL1	9606	no	7.2845	6
2024	Homo sapiens	ENSG00000130522	JUND	MA1143.2	FOSL1::JUND	complex	FOSL1	9606	no	7.1295	7
2024	Homo sapiens	ENSG00000130675	MNX1	MA0707.3	MNX1	monomer		9606	no	9.0111	1
2024	Homo sapiens	ENSG00000130700	GATA5	MA0766.3	GATA5	monomer		9606	no	11.2711	1
2024	Homo sapiens	ENSG00000130803	ZNF317	MA1593.2	ZNF317	monomer		9606	no	11.2811	1
2024	Homo sapiens	ENSG00000130844	ZNF331	MA1726.2	ZNF331	monomer		9606	no	13.0129	1
2024	Homo sapiens	ENSG00000131061	ZNF341	MA1655.2	ZNF341	monomer		9606	no	10.5431	1
2024	Homo sapiens	ENSG00000131196	NFATC1	MA0624.3	Nfatc1	monomer		10090	yes	10.6663	1
2024	Homo sapiens	ENSG00000131264	CDX4	MA1473.2	CDX4	monomer		9606	no	13.8167	1
2024	Homo sapiens	ENSG00000131408	NR1H2	MA1996.2	Nr1H2	monomer		10090	yes	10.2949	1
2024	Homo sapiens	ENSG00000131408	NR1H2	MA0115.1	NR1H2::RXRA	complex	RXRA	9606	no	27.8780	2
2024	Homo sapiens	ENSG00000131668	BARX1	MA0875.2	BARX1	monomer		9606	no	8.7559	1
2024	Homo sapiens	ENSG00000131759	RARA	MA0729.1	RARA	monomer		9606	no	28.1358	1
2024	Homo sapiens	ENSG00000131759	RARA	MA0730.1	RARA	monomer		9606	no	22.7684	2
2024	Homo sapiens	ENSG00000131759	RARA	MA0159.1	RARA::RXRA	complex	RXRA	9606	no	16.0043	3
2024	Homo sapiens	ENSG00000131759	RARA	MA1149.2	RARA::RXRG	complex	RXRG	9606	no	13.1160	4
2024	Homo sapiens	ENSG00000131931	THAP1	MA0597.3	THAP1	monomer		9606	no	10.6628	1
2024	Homo sapiens	ENSG00000132005	RFX1	MA0509.3	RFX1	monomer		9606	no	23.1028	1
2024	Homo sapiens	ENSG00000132170	PPARG	MA0066.2	PPARG	monomer		9606	no	20.0720	1
2024	Homo sapiens	ENSG00000132170	PPARG	MA0065.3	Pparg::Rxra	complex	RXRA	10090	yes	11.1903	2
2024	Homo sapiens	ENSG00000133794	ARNTL	MA0603.2	Arntl	monomer		10090	yes	10.9719	1
2024	Homo sapiens	ENSG00000133937	GSC	MA0648.2	GSC	monomer		9606	no	9.0572	1
2024	Homo sapiens	ENSG00000134107	BHLHE40	MA0464.3	BHLHE40	monomer		9606	no	12.3715	1
2024	Homo sapiens	ENSG00000134138	MEIS2	MA1640.2	MEIS2	monomer		9606	no	11.4615	1
2024	Homo sapiens	ENSG00000134138	MEIS2	MA0774.1	MEIS2	monomer		9606	no	10.9579	2
2024	Homo sapiens	ENSG00000134317	GRHL1	MA0647.2	GRHL1	monomer		9606	no	13.8969	1
2024	Homo sapiens	ENSG00000134323	MYCN	MA0104.5	MYCN	monomer		9606	no	11.5979	1
2024	Homo sapiens	ENSG00000134438	RAX	MA0718.2	RAX	monomer		9606	no	9.0619	1
2024	Homo sapiens	ENSG00000134532	SOX5	MA0087.3	Sox5	monomer		10090	yes	11.4458	1
2024	Homo sapiens	ENSG00000134595	SOX3	MA0514.3	Sox3	monomer		10090	yes	10.0231	1
2024	Homo sapiens	ENSG00000134852	CLOCK	MA0819.3	CLOCK	monomer		9606	no	10.4575	1
2024	Homo sapiens	ENSG00000134954	ETS1	MA0098.4	ETS1	monomer		9606	no	12.0165	1
2024	Homo sapiens	ENSG00000135100	HNF1A	MA0046.3	HNF1A	monomer		9606	no	15.7802	1
2024	Homo sapiens	ENSG00000135100	HNF1A	MA1991.2	Hnf1A	monomer		10090	yes	11.3523	2
2024	Homo sapiens	ENSG00000135111	TBX3	MA1566.3	TBX3	monomer		9606	no	12.6748	1
2024	Homo sapiens	ENSG00000135373	EHF	MA0598.4	EHF	monomer		9606	no	11.3618	1
2024	Homo sapiens	ENSG00000135374	ELF5	MA0136.4	Elf5	monomer		10090	yes	11.1483	1
2024	Homo sapiens	ENSG00000135457	TFCP2	MA1968.2	TFCP2	monomer		9606	no	11.4097	1
2024	Homo sapiens	ENSG00000135547	HEY2	MA0649.2	HEY2	monomer		9606	no	11.7769	1
2024	Homo sapiens	ENSG00000135625	EGR4	MA0733.2	EGR4	monomer		9606	no	13.2004	1
2024	Homo sapiens	ENSG00000135638	EMX1	MA0612.3	EMX1	monomer		9606	no	10.2438	1
2024	Homo sapiens	ENSG00000135903	PAX3	MA0780.1	PAX3	monomer		9606	no	15.4255	1
2024	Homo sapiens	ENSG00000135903	PAX3	MA1546.2	PAX3	monomer		9606	no	14.6526	2
2024	Homo sapiens	ENSG00000136327	NKX2-8	MA0673.2	NKX2-8	monomer		9606	no	8.8953	1
2024	Homo sapiens	ENSG00000136352	NKX2-1	MA1994.2	Nkx2-1	monomer		10090	yes	10.7634	1
2024	Homo sapiens	ENSG00000136451	VEZF1	MA1578.2	VEZF1	monomer		9606	no	10.7305	1
2024	Homo sapiens	ENSG00000136535	TBR1	MA0802.2	TBR1	monomer		9606	no	12.1990	1
2024	Homo sapiens	ENSG00000136574	GATA4	MA0482.3	GATA4	monomer		9606	no	10.8733	1
2024	Homo sapiens	ENSG00000136826	KLF4	MA0039.5	KLF4	monomer		9606	no	10.8003	1
2024	Homo sapiens	ENSG00000136870	ZNF189	MA1725.2	ZNF189	monomer		9606	no	12.0412	1
2024	Homo sapiens	ENSG00000136931	NR5A1	MA1540.3	NR5A1	monomer		10090	yes	13.5079	1
2024	Homo sapiens	ENSG00000136944	LMX1B	MA0703.3	LMX1B	monomer		9606	no	13.4963	1
2024	Homo sapiens	ENSG00000136997	MYC	MA0147.4	MYC	monomer		9606	no	10.9752	1
2024	Homo sapiens	ENSG00000136997	MYC	MA0059.2	MAX::MYC	complex	MAX	9606	no	13.9541	2
2024	Homo sapiens	ENSG00000137090	DMRT1	MA1603.2	Dmrt1	monomer		10090	yes	11.6151	1
2024	Homo sapiens	ENSG00000137166	FOXP4	MA2117.1	FOXP4	monomer		9606	no	9.4905	1
2024	Homo sapiens	ENSG00000137203	TFAP2A	MA0872.1	TFAP2A	monomer		9606	no	14.0962	1
2024	Homo sapiens	ENSG00000137203	TFAP2A	MA0003.5	TFAP2A	monomer		9606	no	11.4502	2
2024	Homo sapiens	ENSG00000137203	TFAP2A	MA0810.2	TFAP2A	monomer		9606	no	10.5433	3
2024	Homo sapiens	ENSG00000137265	IRF4	MA1419.2	IRF4	monomer		9606	no	22.9500	1
2024	Homo sapiens	ENSG00000137270	GCM1	MA0646.2	GCM1	monomer		9606	no	12.9064	1
2024	Homo sapiens	ENSG00000137273	FOXF2	MA0030.2	FOXF2	monomer		9606	no	13.7866	1
2024	Homo sapiens	ENSG00000137309	HMGA1	MA2124.1	Hmga1	monomer		10090	yes	11.8520	1
2024	Homo sapiens	ENSG00000137709	POU2F3	MA0627.3	POU2F3	monomer		9606	no	13.0703	1
2024	Homo sapiens	ENSG00000138083	SIX3	MA0631.2	Six3	monomer		10090	yes	13.9531	1
2024	Homo sapiens	ENSG00000138136	LBX1	MA0618.2	LBX1	monomer		9606	no	9.9599	1
2024	Homo sapiens	ENSG00000138378	STAT4	MA0518.2	Stat4	monomer		10090	yes	13.0302	1
2024	Homo sapiens	ENSG00000138738	PRDM5	MA1999.2	Prdm5	monomer		10090	yes	11.3732	1
2024	Homo sapiens	ENSG00000138795	LEF1	MA0768.3	Lef1	monomer		10090	yes	10.4223	1
2024	Homo sapiens	ENSG00000139083	ETV6	MA0645.2	ETV6	monomer		9606	no	12.1780	1
2024	Homo sapiens	ENSG00000139352	ASCL1	MA1631.2	ASCL1	monomer		9606	no	11.7271	1
2024	Homo sapiens	ENSG00000139352	ASCL1	MA1100.3	ASCL1	monomer		9606	no	9.2995	2
2024	Homo sapiens	ENSG00000139515	PDX1	MA0132.3	PDX1	monomer		9606	no	9.6853	1
2024	Homo sapiens	ENSG00000139651	ZNF740	MA0753.3	ZNF740	monomer		9606	no	14.4618	1
2024	Homo sapiens	ENSG00000139800	ZIC5	MA1584.2	ZIC5	monomer		9606	no	18.9734	1
2024	Homo sapiens	ENSG00000140009	ESR2	MA0258.2	ESR2	monomer		9606	no	13.1189	1
2024	Homo sapiens	ENSG00000140044	JDP2	MA0656.2	JDP2	monomer		9606	no	17.1578	1
2024	Homo sapiens	ENSG00000140044	JDP2	MA0655.1	JDP2	monomer		9606	no	15.1023	2
2024	Homo sapiens	ENSG00000140262	TCF12	MA1648.2	TCF12	monomer		9606	no	9.5323	1
2024	Homo sapiens	ENSG00000140262	TCF12	MA0521.3	Tcf12	monomer		10090	yes	10.4944	2
2024	Homo sapiens	ENSG00000140265	ZSCAN29	MA1602.2	ZSCAN29	monomer		9606	no	14.8035	1
2024	Homo sapiens	ENSG00000140968	IRF8	MA0652.2	IRF8	monomer		9606	no	22.3730	1
2024	Homo sapiens	ENSG00000141448	GATA6	MA1104.3	GATA6	monomer		9606	no	10.7362	1
2024	Homo sapiens	ENSG00000141510	TP53	MA0106.3	TP53	monomer		9606	no	20.6607	1
2024	Homo sapiens	ENSG00000141568	FOXK2	MA1103.3	FOXK2	monomer		9606	no	9.7859	1
2024	Homo sapiens	ENSG00000141646	SMAD4	MA1153.2	Smad4	monomer		10090	yes	11.4693	1
2024	Homo sapiens	ENSG00000141905	NFIC	MA1527.2	NFIC	monomer		9606	no	18.2444	1
2024	Homo sapiens	ENSG00000141905	NFIC	MA0161.3	NFIC	monomer		9606	no	10.5031	2
2024	Homo sapiens	ENSG00000141905	NFIC	MA0119.1	NFIC::TLX1	complex	TLX1	9606	no	19.6649	3
2024	Homo sapiens	ENSG00000141946	ZIM3	MA1709.2	ZIM3	monomer		9606	no	15.0548	1
2024	Homo sapiens	ENSG00000141956	PRDM15	MA1616.2	Prdm15	monomer		10090	yes	13.0289	1
2024	Homo sapiens	ENSG00000142025	DMRTC2	MA1479.2	DMRTC2	monomer		9606	no	12.0539	1
2024	Homo sapiens	ENSG00000142065	ZFP14	MA1972.1	ZFP14	monomer		9606	no	15.0297	1
2024	Homo sapiens	ENSG00000142700	DMRTA2	MA1478.2	DMRTA2	monomer		9606	no	7.9913	1
2024	Homo sapiens	ENSG00000143032	BARHL2	MA0635.2	BARHL2	monomer		9606	no	8.0335	1
2024	Homo sapiens	ENSG00000143171	RXRG	MA0856.1	RXRG	monomer		9606	no	22.3316	1
2024	Homo sapiens	ENSG00000143171	RXRG	MA1556.1	RXRG	monomer		9606	no	17.9218	2
2024	Homo sapiens	ENSG00000143171	RXRG	MA1149.2	RARA::RXRG	complex	RARA	9606	no	13.1160	3
2024	Homo sapiens	ENSG00000143178	TBX19	MA0804.2	TBX19	monomer		9606	no	16.9779	1
2024	Homo sapiens	ENSG00000143190	POU2F1	MA0785.2	POU2F1	monomer		9606	no	11.5318	1
2024	Homo sapiens	ENSG00000143190	POU2F1	MA1962.1	POU2F1::SOX2	complex	SOX2	9606	no	19.9747	2
2024	Homo sapiens	ENSG00000143257	NR1I3	MA1534.2	NR1I3	monomer		9606	no	10.5149	1
2024	Homo sapiens	ENSG00000143355	LHX9	MA0701.3	LHX9	monomer		9606	no	10.8649	1
2024	Homo sapiens	ENSG00000143365	RORC	MA1151.2	RORC	monomer		9606	no	9.7696	1
2024	Homo sapiens	ENSG00000143390	RFX5	MA0510.3	RFX5	monomer		9606	no	20.1646	1
2024	Homo sapiens	ENSG00000143437	ARNT	MA0004.1	Arnt	monomer		10090	yes	10.9917	1
2024	Homo sapiens	ENSG00000143437	ARNT	MA0259.2	ARNT::HIF1A	complex	HIF1A	9606;9986;10090;10117	no	8.9550	2
2024	Homo sapiens	ENSG00000143437	ARNT	MA0006.2	Ahr::Arnt	complex	AHR	10090	yes	9.2504	3
2024	Homo sapiens	ENSG00000143578	CREB3L4	MA1474.2	CREB3L4	monomer		9606	no	10.6715	1
2024	Homo sapiens	ENSG00000143578	CREB3L4	MA1475.2	CREB3L4	monomer		9606	no	10.6216	2
2024	Homo sapiens	ENSG00000143842	SOX13	MA1120.2	SOX13	monomer		9606	no	9.9889	1
2024	Homo sapiens	ENSG00000143867	OSR1	MA1542.2	OSR1	monomer		9606	no	12.2290	1
2024	Homo sapiens	ENSG00000143995	MEIS1	MA1639.2	MEIS1	monomer		9606	no	11.6966	1
2024	Homo sapiens	ENSG00000143995	MEIS1	MA0498.3	MEIS1	monomer		9606	no	7.7923	2
2024	Homo sapiens	ENSG00000144355	DLX1	MA0879.3	DLX1	monomer		9606	no	8.1229	1
2024	Homo sapiens	ENSG00000144485	HES6	MA1493.1	HES6	monomer		9606	no	14.1502	1
2024	Homo sapiens	ENSG00000144852	NR1I2	MA1533.2	NR1I2	monomer		9606	no	14.3452	1
2024	Homo sapiens	ENSG00000146592	CREB5	MA0840.2	Creb5	monomer		10090	yes	16.1312	1
2024	Homo sapiens	ENSG00000146618	FERD3L	MA1485.1	FERD3L	monomer		9606	no	18.0625	1
2024	Homo sapiens	ENSG00000147117	ZNF157	MA2331.1	ZNF157	monomer		9606	no	23.7682	1
2024	Homo sapiens	ENSG00000147421	HMBOX1	MA0895.2	HMBOX1	monomer		9606	no	8.8611	1
2024	Homo sapiens	ENSG00000147596	PRDM14	MA1998.2	Prdm14	monomer		10090	yes	10.5448	1
2024	Homo sapiens	ENSG00000147862	NFIB	MA1643.2	NFIB	monomer		9606	no	18.7506	1
2024	Homo sapiens	ENSG00000148200	NR6A1	MA1541.2	NR6A1	monomer		9606	no	15.3975	1
2024	Homo sapiens	ENSG00000148516	ZEB1	MA0103.4	ZEB1	monomer		9606	no	10.5948	1
2024	Homo sapiens	ENSG00000148704	VAX1	MA0722.2	VAX1	monomer		9606	no	6.8273	1
2024	Homo sapiens	ENSG00000148737	TCF7L2	MA0523.2	TCF7L2	monomer		9606	no	12.7812	1
2024	Homo sapiens	ENSG00000148826	NKX6-2	MA0675.2	NKX6-2	monomer		9606	no	6.7939	1
2024	Homo sapiens	ENSG00000149050	ZNF214	MA1975.2	ZNF214	monomer		9606	no	13.4324	1
2024	Homo sapiens	ENSG00000149922	TBX6	MA1567.3	Tbx6	monomer		10090	yes	11.5087	1
2024	Homo sapiens	ENSG00000150907	FOXO1	MA0480.3	Foxo1	monomer		10090	yes	9.2785	1
2024	Homo sapiens	ENSG00000150907	FOXO1	MA1956.2	FOXO1::FLI1	complex	FLI1	9606	no	18.1961	2
2024	Homo sapiens	ENSG00000150907	FOXO1	MA1955.2	FOXO1::ELK3	complex	ELK3	9606	no	15.3282	3
2024	Homo sapiens	ENSG00000150907	FOXO1	MA1954.2	FOXO1::ELK1	complex	ELK1	9606	no	15.0304	4
