release	species	gene_id_stem	symbol	motif_id	motif_name	role	partners	motif_tax_ids	is_cross_species	total_information_content	rank
2026	Mus musculus	ENSMUSG00000021095	Gsc	MA2629.1	GSC::TBX21	complex	TBX21	9606	yes	20.5187	2
2026	Mus musculus	ENSMUSG00000021109	Hif1a	MA1106.2	HIF1A	monomer		9606	yes	10.0661	1
2026	Mus musculus	ENSMUSG00000021109	Hif1a	MA0259.2	ARNT::HIF1A	complex	ARNT	9606;9986;10090;10117	no	8.9550	2
2026	Mus musculus	ENSMUSG00000021239	Vsx2	MA0726.2	VSX2	monomer		9606	yes	9.1632	1
2026	Mus musculus	ENSMUSG00000021250	Fos	MA1951.2	FOS	monomer		9606	yes	17.3360	1
2026	Mus musculus	ENSMUSG00000021250	Fos	MA0476.2	FOS	monomer		9606	yes	12.9917	2
2026	Mus musculus	ENSMUSG00000021250	Fos	MA1141.2	FOS::JUND	complex	JUND	9606	yes	13.1131	3
2026	Mus musculus	ENSMUSG00000021250	Fos	MA1134.2	FOS::JUNB	complex	JUNB	9606	yes	12.9043	4
2026	Mus musculus	ENSMUSG00000021250	Fos	MA0099.4	FOS::JUN	complex	JUN	9606	yes	11.6423	5
2026	Mus musculus	ENSMUSG00000021250	Fos	MA1126.2	FOS::JUN	complex	JUN	9606	yes	9.6556	6
2026	Mus musculus	ENSMUSG00000021255	Esrrb	MA0141.4	ESRRB	monomer		9606	yes	16.1904	1
2026	Mus musculus	ENSMUSG00000021264	Yy1	MA0095.4	Yy1	monomer		10090	no	11.3937	1
2026	Mus musculus	ENSMUSG00000021318	Gli3	MA1491.3	GLI3	monomer		9606	yes	22.2643	1
2026	Mus musculus	ENSMUSG00000021327	Zkscan3	MA1973.2	ZKSCAN3	monomer		9606	yes	17.2429	1
2026	Mus musculus	ENSMUSG00000021356	Irf4	MA1419.2	IRF4	monomer		9606	yes	22.9500	1
2026	Mus musculus	ENSMUSG00000021359	Tfap2a	MA0872.1	TFAP2A	monomer		9606	yes	14.0962	1
2026	Mus musculus	ENSMUSG00000021359	Tfap2a	MA0003.5	TFAP2A	monomer		9606	yes	11.4502	2
2026	Mus musculus	ENSMUSG00000021359	Tfap2a	MA0810.2	TFAP2A	monomer		9606	yes	10.5433	3
2026	Mus musculus	ENSMUSG00000021362	Gcm2	MA0767.2	GCM2	monomer		9606	yes	10.7538	1
2026	Mus musculus	ENSMUSG00000021381	Barx1	MA0875.2	BARX1	monomer		9606	yes	8.7559	1
2026	Mus musculus	ENSMUSG00000021469	Msx2	MA0708.3	MSX2	monomer		9606	yes	9.7248	1
2026	Mus musculus	ENSMUSG00000021506	Pitx1	MA0682.3	PITX1	monomer		9606	yes	10.9380	1
2026	Mus musculus	ENSMUSG00000021540	Smad5	MA1557.1	SMAD5	monomer		9606	yes	13.5423	1
2026	Mus musculus	ENSMUSG00000021743	Fezf2	MA2341.1	FEZF2	monomer		9606	yes	10.6168	1
2026	Mus musculus	ENSMUSG00000021775	Nr1d2	MA1532.2	NR1D2	monomer		9606	yes	21.1014	1
2026	Mus musculus	ENSMUSG00000021779	Thrb	MA1576.2	THRB	monomer		9606	yes	21.4442	1
2026	Mus musculus	ENSMUSG00000021779	Thrb	MA1575.2	THRB	monomer		9606	yes	17.6608	2
2026	Mus musculus	ENSMUSG00000021779	Thrb	MA1574.2	THRB	monomer		9606	yes	15.8122	3
2026	Mus musculus	ENSMUSG00000021848	Otx2	MA0712.3	OTX2	monomer		9606	yes	10.3483	1
2026	Mus musculus	ENSMUSG00000021944	Gata4	MA0482.3	GATA4	monomer		9606	yes	10.8733	1
2026	Mus musculus	ENSMUSG00000021972	Hmbox1	MA0895.2	HMBOX1	monomer		9606	yes	8.8611	1
2026	Mus musculus	ENSMUSG00000022053	Ebf2	MA1604.2	Ebf2	monomer		10090	no	12.2542	1
2026	Mus musculus	ENSMUSG00000022061	Nkx3-1	MA0124.3	Nkx3-1	monomer		10090	no	10.8281	1
2026	Mus musculus	ENSMUSG00000022286	Grhl2	MA1105.3	GRHL2	monomer		9606	yes	10.9798	1
2026	Mus musculus	ENSMUSG00000022330	Osr2	MA1646.2	OSR2	monomer		9606	yes	10.1938	1
2026	Mus musculus	ENSMUSG00000022346	Myc	MA0147.4	MYC	monomer		9606	yes	10.9752	1
2026	Mus musculus	ENSMUSG00000022346	Myc	MA0059.2	MAX::MYC	complex	MAX	9606	yes	13.9541	2
2026	Mus musculus	ENSMUSG00000022383	Ppara	MA2338.1	Ppara	monomer		10090	no	10.2279	1
2026	Mus musculus	ENSMUSG00000022383	Ppara	MA1148.2	PPARA::RXRA	complex	RXRA	9606	yes	12.4144	2
2026	Mus musculus	ENSMUSG00000022389	Tef	MA0843.2	TEF	monomer		9606	yes	14.4024	1
2026	Mus musculus	ENSMUSG00000022463	Srebf2	MA0828.3	SREBF2	monomer		9606	yes	17.1122	1
2026	Mus musculus	ENSMUSG00000022463	Srebf2	MA0596.1	SREBF2	monomer		9606	yes	13.5542	2
2026	Mus musculus	ENSMUSG00000022463	Srebf2	MA1939.2	ERF::SREBF2	complex	ERF	9606	yes	20.7968	3
2026	Mus musculus	ENSMUSG00000022463	Srebf2	MA1933.2	ELK1::SREBF2	complex	ELK1	9606	yes	18.3050	4
2026	Mus musculus	ENSMUSG00000022479	Vdr	MA0693.4	Vdr	monomer		10090	no	9.6162	1
2026	Mus musculus	ENSMUSG00000022479	Vdr	MA0074.1	RXRA::VDR	complex	RXRA	9606	yes	20.4512	2
2026	Mus musculus	ENSMUSG00000022484	Hoxc10	MA0905.2	HOXC10	monomer		9606	yes	10.9807	1
2026	Mus musculus	ENSMUSG00000022508	Bcl6	MA0463.3	BCL6	monomer		9606	yes	16.1094	1
2026	Mus musculus	ENSMUSG00000022528	Hes1	MA1099.3	HES1	monomer		9606	yes	10.5005	1
2026	Mus musculus	ENSMUSG00000022556	Hsf1	MA0486.2	HSF1	monomer		9606	yes	18.7382	1
2026	Mus musculus	ENSMUSG00000022601	Zbtb11	MA2329.1	ZBTB11	monomer		9606	yes	12.5158	1
2026	Mus musculus	ENSMUSG00000022676	Snai2	MA0745.3	SNAI2	monomer		9606	yes	12.6005	1
2026	Mus musculus	ENSMUSG00000022738	Gsc2	MA0891.2	GSC2	monomer		9606	yes	7.4273	1
2026	Mus musculus	ENSMUSG00000022809	Nr1i2	MA1533.2	NR1I2	monomer		9606	yes	14.3452	1
2026	Mus musculus	ENSMUSG00000022895	Ets2	MA1484.2	ETS2	monomer		9606	yes	13.2657	1
2026	Mus musculus	ENSMUSG00000022952	Runx1	MA0002.3	Runx1	monomer		10090	no	10.2134	1
2026	Mus musculus	ENSMUSG00000023027	Atf1	MA0604.1	Atf1	monomer		10090	no	10.5186	1
2026	Mus musculus	ENSMUSG00000023034	Nr4a1	MA1112.3	NR4A1	monomer		9606	yes	11.9889	1
2026	Mus musculus	ENSMUSG00000023333	Gcm1	MA0646.2	GCM1	monomer		9606	yes	12.9064	1
2026	Mus musculus	ENSMUSG00000023391	Dlx2	MA0885.3	Dlx2	monomer		10090	no	11.0232	1
2026	Mus musculus	ENSMUSG00000023411	Nfatc4	MA1525.3	NFATC4	monomer		9606	yes	11.7634	1
2026	Mus musculus	ENSMUSG00000023443	Esx1	MA0644.3	ESX1	monomer		9606	yes	9.9747	1
2026	Mus musculus	ENSMUSG00000023781	Hes7	MA0822.1	HES7	monomer		9606	yes	19.7839	1
2026	Mus musculus	ENSMUSG00000023927	Satb1	MA1963.2	SATB1	monomer		9606	yes	11.9135	1
2026	Mus musculus	ENSMUSG00000023990	Tfeb	MA0692.2	TFEB	monomer		9606	yes	10.7578	1
2026	Mus musculus	ENSMUSG00000023991	Foxp4	MA2117.1	FOXP4	monomer		9606	yes	9.4905	1
2026	Mus musculus	ENSMUSG00000023994	Nfya	MA0060.4	NFYA	monomer		9606	yes	11.5542	1
2026	Mus musculus	ENSMUSG00000024134	Six2	MA1119.2	SIX2	monomer		9606	yes	12.4222	1
2026	Mus musculus	ENSMUSG00000024140	Epas1	MA2325.1	EPAS1	monomer		9606	yes	11.5606	1
2026	Mus musculus	ENSMUSG00000024176	Sox8	MA0868.3	SOX8	monomer		9606	yes	9.5848	1
2026	Mus musculus	ENSMUSG00000024206	Rfx2	MA0600.3	RFX2	monomer		9606	yes	19.9139	1
2026	Mus musculus	ENSMUSG00000024215	Spdef	MA0686.2	SPDEF	monomer		9606	yes	14.3299	1
2026	Mus musculus	ENSMUSG00000024238	Zeb1	MA0103.4	ZEB1	monomer		9606	yes	10.5948	1
2026	Mus musculus	ENSMUSG00000024406	Pou5f1	MA1115.2	POU5F1	monomer		9606	yes	9.8130	1
2026	Mus musculus	ENSMUSG00000024406	Pou5f1	MA0142.1	Pou5f1::Sox2	complex	SOX2	10090	no	14.8078	2
2026	Mus musculus	ENSMUSG00000024431	Nr3c1	MA0113.4	NR3C1	monomer		9606	yes	18.9374	1
2026	Mus musculus	ENSMUSG00000024497	Pou4f3	MA0791.2	POU4F3	monomer		9606	yes	13.1214	1
2026	Mus musculus	ENSMUSG00000024515	Smad4	MA1153.2	Smad4	monomer		10090	no	11.4693	1
2026	Mus musculus	ENSMUSG00000024518	Rax	MA0718.2	RAX	monomer		9606	yes	9.0619	1
2026	Mus musculus	ENSMUSG00000024563	Smad2	MA1964.2	SMAD2	monomer		9606	yes	10.5823	1
2026	Mus musculus	ENSMUSG00000024565	Sall3	MA2537.1	SALL3	monomer		9606	yes	13.5000	1
2026	Mus musculus	ENSMUSG00000024619	Cdx1	MA0878.3	CDX1	monomer		9606	yes	13.8490	1
2026	Mus musculus	ENSMUSG00000024837	Dmrt1	MA1603.2	Dmrt1	monomer		10090	no	11.6151	1
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA0477.3	FOSL1	monomer		9606	yes	12.5000	1
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA1128.2	FOSL1::JUN	complex	JUN	9606	yes	12.0901	2
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA1129.1	FOSL1::JUN	complex	JUN	9606	yes	10.2599	3
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA1137.2	FOSL1::JUNB	complex	JUNB	9606	yes	9.0305	4
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA1142.2	FOSL1::JUND	complex	JUND	9606	yes	7.2845	5
2026	Mus musculus	ENSMUSG00000024912	Fosl1	MA1143.2	FOSL1::JUND	complex	JUND	9606	yes	7.1295	6
2026	Mus musculus	ENSMUSG00000024922	Ovol1	MA1544.2	OVOL1	monomer		9606	yes	14.5360	1
2026	Mus musculus	ENSMUSG00000024927	Rela	MA0107.1	RELA	monomer		9606	yes	14.7568	1
2026	Mus musculus	ENSMUSG00000024955	Esrra	MA0592.4	ESRRA	monomer		9606	yes	12.8761	1
2026	Mus musculus	ENSMUSG00000024985	Tcf7l2	MA0523.2	TCF7L2	monomer		9606	yes	12.7812	1
2026	Mus musculus	ENSMUSG00000025025	Mxi1	MA1108.3	MXI1	monomer		9606	yes	10.7353	1
2026	Mus musculus	ENSMUSG00000025128	Bhlhe22	MA0818.2	BHLHE22	monomer		9606	yes	13.4003	1
2026	Mus musculus	ENSMUSG00000025128	Bhlhe22	MA1635.2	BHLHE22	monomer		9606	yes	11.7904	2
2026	Mus musculus	ENSMUSG00000025215	Tlx1	MA0119.1	NFIC::TLX1	complex	NFIC	9606	yes	19.6649	1
2026	Mus musculus	ENSMUSG00000025216	Lbx1	MA0618.2	LBX1	monomer		9606	yes	9.9599	1
2026	Mus musculus	ENSMUSG00000025225	Nfkb2	MA0778.2	NFKB2	monomer		9606	yes	16.1894	1
2026	Mus musculus	ENSMUSG00000025229	Pitx3	MA0714.2	PITX3	monomer		9606	yes	8.6028	1
2026	Mus musculus	ENSMUSG00000025323	Sp4	MA0685.2	SP4	monomer		9606	yes	14.1878	1
2026	Mus musculus	ENSMUSG00000025407	Gli1	MA1990.2	Gli1	monomer		10090	no	12.4128	1
2026	Mus musculus	ENSMUSG00000025408	Ddit3	MA0019.2	Ddit3::Cebpa	complex	CEBPA	10116	yes	11.5010	1
2026	Mus musculus	ENSMUSG00000025469	Msx3	MA0709.2	Msx3	monomer		10090	no	9.6998	1
2026	Mus musculus	ENSMUSG00000025498	Irf7	MA0772.2	IRF7	monomer		9606	yes	17.4281	1
2026	Mus musculus	ENSMUSG00000025612	Bach1	MA1633.2	BACH1	monomer		9606	yes	14.1127	1
2026	Mus musculus	ENSMUSG00000025612	Bach1	MA0591.2	Bach1::Mafk	complex	MAFK	10090	no	17.8319	2
2026	Mus musculus	ENSMUSG00000025902	Sox17	MA0078.3	Sox17	monomer		10090	no	11.3614	1
2026	Mus musculus	ENSMUSG00000025912	Mybl1	MA0776.1	MYBL1	monomer		9606	yes	15.2810	1
2026	Mus musculus	ENSMUSG00000025927	Tfap2b	MA0813.1	TFAP2B	monomer		9606	yes	14.3554	1
2026	Mus musculus	ENSMUSG00000025927	Tfap2b	MA0812.2	TFAP2B	monomer		9606	yes	12.1714	2
2026	Mus musculus	ENSMUSG00000025927	Tfap2b	MA0811.2	TFAP2B	monomer		9606	yes	10.5925	3
2026	Mus musculus	ENSMUSG00000025930	Msc	MA0665.1	MSC	monomer		9606	yes	14.8560	1
2026	Mus musculus	ENSMUSG00000025958	Creb1	MA0018.5	CREB1	monomer		9606	yes	11.2214	1
2026	Mus musculus	ENSMUSG00000025959	Klf7	MA1959.2	KLF7	monomer		9606	yes	12.4843	1
2026	Mus musculus	ENSMUSG00000025997	Ikzf2	MA2326.1	IKZF2	monomer		9606	yes	11.2322	1
2026	Mus musculus	ENSMUSG00000026077	Npas2	MA0626.2	Npas2	monomer		10090	no	11.4669	1
2026	Mus musculus	ENSMUSG00000026104	Stat1	MA0137.4	STAT1	monomer		9606	yes	14.0880	1
2026	Mus musculus	ENSMUSG00000026104	Stat1	MA0517.2	STAT1::STAT2	complex	STAT2	9606	yes	15.7625	2
2026	Mus musculus	ENSMUSG00000026380	Tfcp2l1	MA0145.2	Tfcp2l1	monomer		10090	no	11.6745	1
2026	Mus musculus	ENSMUSG00000026398	Nr5a2	MA0505.3	Nr5a2	monomer		10090	no	12.4952	1
2026	Mus musculus	ENSMUSG00000026436	Elk4	MA0076.3	ELK4	monomer		9606	yes	12.7295	1
2026	Mus musculus	ENSMUSG00000026459	Myog	MA0500.3	MYOG	monomer		9606	yes	11.6039	1
2026	Mus musculus	ENSMUSG00000026468	Lhx4	MA0704.2	Lhx4	monomer		10090	no	7.9890	1
2026	Mus musculus	ENSMUSG00000026497	Mixl1	MA0662.2	MIXL1	monomer		9606	yes	6.9697	1
2026	Mus musculus	ENSMUSG00000026565	Pou2f1	MA0785.2	POU2F1	monomer		9606	yes	11.5318	1
2026	Mus musculus	ENSMUSG00000026565	Pou2f1	MA1962.1	POU2F1::SOX2	complex	SOX2	9606	yes	19.9747	2
2026	Mus musculus	ENSMUSG00000026572	Tbx19	MA0804.2	TBX19	monomer		9606	yes	16.9779	1
2026	Mus musculus	ENSMUSG00000026586	Prrx1	MA0716.2	PRRX1	monomer		9606	yes	8.0513	1
2026	Mus musculus	ENSMUSG00000026610	Esrrg	MA0643.2	Esrrg	monomer		10090	no	12.9508	1
2026	Mus musculus	ENSMUSG00000026628	Atf3	MA1988.2	Atf3	monomer		10090	no	10.4119	1
2026	Mus musculus	ENSMUSG00000026628	Atf3	MA0605.3	ATF3	monomer		9606	yes	17.0619	2
2026	Mus musculus	ENSMUSG00000026630	Batf3	MA0835.3	BATF3	monomer		9606	yes	11.0005	1
2026	Mus musculus	ENSMUSG00000026638	Irf6	MA1509.1	IRF6	monomer		9606	yes	14.1022	1
2026	Mus musculus	ENSMUSG00000026641	Usf1	MA0093.4	USF1	monomer		9606	yes	12.8453	1
2026	Mus musculus	ENSMUSG00000026663	Atf6	MA1466.2	ATF6	monomer		9606	yes	19.0683	1
2026	Mus musculus	ENSMUSG00000026686	Lmx1a	MA0702.3	LMX1A	monomer		9606	yes	12.2576	1
2026	Mus musculus	ENSMUSG00000026735	Ptf1a	MA1619.2	Ptf1A	monomer		10090	no	11.2997	1
2026	Mus musculus	ENSMUSG00000026735	Ptf1a	MA1620.2	Ptf1A	monomer		10090	no	10.8447	2
2026	Mus musculus	ENSMUSG00000026735	Ptf1a	MA1618.2	Ptf1A	monomer		10090	no	10.8247	3
2026	Mus musculus	ENSMUSG00000026751	Nr5a1	MA1540.3	Nr5a1	monomer		10090	no	13.5079	1
2026	Mus musculus	ENSMUSG00000026805	Barhl1	MA0877.4	BARHL1	monomer		9606	yes	9.7056	1
2026	Mus musculus	ENSMUSG00000026815	Gfi1b	MA0483.2	Gfi1B	monomer		10090	no	13.3199	1
2026	Mus musculus	ENSMUSG00000026826	Nr4a2	MA0160.3	NR4A2	monomer		9606	yes	11.5067	1
2026	Mus musculus	ENSMUSG00000026826	Nr4a2	MA1147.2	NR4A2::RXRA	complex	RXRA	9606	yes	14.0183	2
2026	Mus musculus	ENSMUSG00000026872	Zeb2	MA2686.1	ZEB2	monomer		9606	yes	9.4604	1
2026	Mus musculus	ENSMUSG00000026890	Lhx6	MA0658.2	LHX6	monomer		9606	yes	10.5597	1
2026	Mus musculus	ENSMUSG00000026934	Lhx3	MA0135.2	Lhx3	monomer		10090	no	16.1364	1
2026	Mus musculus	ENSMUSG00000026976	Pax8	MA2094.1	PAX8	monomer		9606	yes	16.0612	1
2026	Mus musculus	ENSMUSG00000027102	Hoxd8	MA0910.3	HOXD8	monomer		9606	yes	9.6841	1
2026	Mus musculus	ENSMUSG00000027104	Atf2	MA1632.2	ATF2	monomer		9606	yes	13.7149	1
2026	Mus musculus	ENSMUSG00000027109	Sp3	MA0746.3	SP3	monomer		9606	yes	14.6677	1
2026	Mus musculus	ENSMUSG00000027168	Pax6	MA0069.1	PAX6	monomer		9606	yes	13.7977	1
2026	Mus musculus	ENSMUSG00000027186	Elf5	MA0136.4	Elf5	monomer		10090	no	11.1483	1
2026	Mus musculus	ENSMUSG00000027210	Meis2	MA1640.2	MEIS2	monomer		9606	yes	11.4615	1
2026	Mus musculus	ENSMUSG00000027210	Meis2	MA0774.1	MEIS2	monomer		9606	yes	10.9579	2
2026	Mus musculus	ENSMUSG00000027230	Creb3l1	MA0839.2	CREB3L1	monomer		9606	yes	17.1870	1
2026	Mus musculus	ENSMUSG00000027434	Nkx2-2	MA1645.2	NKX2-2	monomer		9606	yes	10.6454	1
2026	Mus musculus	ENSMUSG00000027490	E2f1	MA0024.3	E2F1	monomer		9606	yes	13.0479	1
2026	Mus musculus	ENSMUSG00000027544	Nfatc2	MA0152.3	Nfatc2	monomer		10090	no	11.1252	1
2026	Mus musculus	ENSMUSG00000027684	Mecom	MA0029.2	Mecom	monomer		10090	no	17.2654	1
2026	Mus musculus	ENSMUSG00000027794	Sohlh2	MA1560.2	SOHLH2	monomer		9606	yes	11.1568	1
2026	Mus musculus	ENSMUSG00000027833	Shox2	MA0720.2	Shox2	monomer		10090	no	8.9785	1
2026	Mus musculus	ENSMUSG00000027868	Tbx15	MA0803.1	TBX15	monomer		9606	yes	13.3063	1
2026	Mus musculus	ENSMUSG00000027938	Creb3l4	MA1474.2	CREB3L4	monomer		9606	yes	10.6715	1
2026	Mus musculus	ENSMUSG00000027938	Creb3l4	MA1475.2	CREB3L4	monomer		9606	yes	10.6216	2
2026	Mus musculus	ENSMUSG00000027967	Neurog2	MA0669.1	NEUROG2	monomer		9606	yes	14.5016	1
2026	Mus musculus	ENSMUSG00000027967	Neurog2	MA1642.2	NEUROG2	monomer		9606	yes	10.7802	2
2026	Mus musculus	ENSMUSG00000027985	Lef1	MA0768.3	Lef1	monomer		10090	no	10.4223	1
2026	Mus musculus	ENSMUSG00000028023	Pitx2	MA1547.2	PITX2	monomer		9606	yes	12.0794	1
2026	Mus musculus	ENSMUSG00000028042	Zbtb7b	MA0694.2	ZBTB7B	monomer		9606	yes	13.4946	1
2026	Mus musculus	ENSMUSG00000028150	Rorc	MA1151.2	RORC	monomer		9606	yes	9.7696	1
2026	Mus musculus	ENSMUSG00000028163	Nfkb1	MA0105.4	NFKB1	monomer		9606	yes	20.5221	1
2026	Mus musculus	ENSMUSG00000028466	Creb3	MA0638.2	CREB3	monomer		9606	yes	15.3095	1
2026	Mus musculus	ENSMUSG00000028487	Bnc2	MA1928.2	BNC2	monomer		9606	yes	10.4070	1
2026	Mus musculus	ENSMUSG00000028565	Nfia	MA0670.2	NFIA	monomer		9606	yes	12.0000	1
2026	Mus musculus	ENSMUSG00000028610	Dmrtb1	MA2484.1	Dmrtb1	monomer		10090	no	13.6923	1
2026	Mus musculus	ENSMUSG00000028640	Tfap2c	MA0815.1	TFAP2C	monomer		9606	yes	14.4790	1
2026	Mus musculus	ENSMUSG00000028640	Tfap2c	MA0814.3	TFAP2C	monomer		9606	yes	11.3587	2
2026	Mus musculus	ENSMUSG00000028640	Tfap2c	MA0524.3	TFAP2C	monomer		9606	yes	10.1693	3
2026	Mus musculus	ENSMUSG00000028707	Dmbx1	MA0883.2	Dmbx1	monomer		10090	no	11.8651	1
2026	Mus musculus	ENSMUSG00000028717	Tal1	MA0140.3	GATA1::TAL1	complex	GATA1	9606	yes	14.2001	1
2026	Mus musculus	ENSMUSG00000028717	Tal1	MA0091.2	TAL1::TCF3	complex	TCF3	9606	yes	13.8587	2
2026	Mus musculus	ENSMUSG00000028736	Pax7	MA0680.3	Pax7	monomer		10090	no	12.9076	1
2026	Mus musculus	ENSMUSG00000028807	Zbtb8a	MA2578.1	ZBTB8A	monomer		9606	yes	12.0740	1
2026	Mus musculus	ENSMUSG00000028890	Mtf1	MA0863.1	MTF1	monomer		9606	yes	20.4069	1
2026	Mus musculus	ENSMUSG00000028901	Gmeb1	MA0615.2	Gmeb1	monomer		10090	no	7.2165	1
2026	Mus musculus	ENSMUSG00000028940	Hes2	MA0616.3	HES2	monomer		9606	yes	11.9959	1
2026	Mus musculus	ENSMUSG00000028952	Zbtb48	MA2470.1	ZBTB48	monomer		9606	yes	9.6382	1
2026	Mus musculus	ENSMUSG00000028977	Casz1	MA2508.1	CASZ1	monomer		9606	yes	12.7244	1
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA0478.2	FOSL2	monomer		9606	yes	13.9208	1
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1139.2	FOSL2::JUNB	complex	JUNB	9606	yes	13.3766	2
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1131.2	FOSL2::JUN	complex	JUN	9606	yes	12.9647	3
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1145.2	FOSL2::JUND	complex	JUND	9606	yes	12.8486	4
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1138.2	FOSL2::JUNB	complex	JUNB	9606	yes	12.8209	5
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1144.2	FOSL2::JUND	complex	JUND	9606	yes	12.7818	6
2026	Mus musculus	ENSMUSG00000029135	Fosl2	MA1130.2	FOSL2::JUN	complex	JUN	9606	yes	12.0328	7
2026	Mus musculus	ENSMUSG00000029178	Klf3	MA1516.2	KLF3	monomer		9606	yes	14.0886	1
2026	Mus musculus	ENSMUSG00000029238	Clock	MA0819.3	CLOCK	monomer		9606	yes	10.4575	1
2026	Mus musculus	ENSMUSG00000029249	Rest	MA0138.3	REST	monomer		9606	yes	22.8438	1
2026	Mus musculus	ENSMUSG00000029275	Gfi1	MA0038.3	GFI1	monomer		9606	yes	15.3334	1
2026	Mus musculus	ENSMUSG00000029546	Uncx	MA0721.2	UNCX	monomer		9606	yes	6.8145	1
2026	Mus musculus	ENSMUSG00000029553	Tfec	MA0871.3	TFEC	monomer		9606	yes	14.2701	1
2026	Mus musculus	ENSMUSG00000029556	Hnf1a	MA1991.2	Hnf1A	monomer		10090	no	11.3523	1
2026	Mus musculus	ENSMUSG00000029556	Hnf1a	MA0046.3	HNF1A	monomer		9606	yes	15.7802	2
2026	Mus musculus	ENSMUSG00000029563	Foxp2	MA0593.2	FOXP2	monomer		9606	yes	13.5408	1
2026	Mus musculus	ENSMUSG00000029595	Lhx5	MA1519.2	LHX5	monomer		9606	yes	10.9769	1
2026	Mus musculus	ENSMUSG00000029644	Pdx1	MA0132.3	PDX1	monomer		9606	yes	9.6853	1
2026	Mus musculus	ENSMUSG00000029646	Cdx2	MA0465.3	CDX2	monomer		9606	yes	11.1158	1
2026	Mus musculus	ENSMUSG00000029705	Cux1	MA0754.3	CUX1	monomer		9606	yes	12.2765	1
2026	Mus musculus	ENSMUSG00000029706	Pax4	MA0068.2	PAX4	monomer		9606	yes	9.4689	1
2026	Mus musculus	ENSMUSG00000029729	Zkscan1	MA1585.2	ZKSCAN1	monomer		9606	yes	13.2654	1
2026	Mus musculus	ENSMUSG00000029736	Nobox	MA0125.2	Nobox	monomer		10090	no	8.9854	1
2026	Mus musculus	ENSMUSG00000029754	Dlx6	MA0882.2	DLX6	monomer		9606	yes	8.2427	1
2026	Mus musculus	ENSMUSG00000029755	Dlx5	MA1476.3	Dlx5	monomer		10090	no	11.2144	1
2026	Mus musculus	ENSMUSG00000029771	Irf5	MA1420.1	IRF5	monomer		9606	yes	15.3460	1
2026	Mus musculus	ENSMUSG00000029844	Hoxa1	MA1495.2	HOXA1	monomer		9606	yes	8.2584	1
2026	Mus musculus	ENSMUSG00000029844	Hoxa1	MA1931.1	ELK1::HOXA1	complex	ELK1	9606	yes	17.3876	2
2026	Mus musculus	ENSMUSG00000029913	Prdm5	MA1999.2	Prdm5	monomer		10090	no	11.3732	1
2026	Mus musculus	ENSMUSG00000030001	Figla	MA0820.2	FIGLA	monomer		9606	yes	9.4871	1
2026	Mus musculus	ENSMUSG00000030001	Figla	MA1934.2	ERF::FIGLA	complex	ERF	9606	yes	17.9866	2
2026	Mus musculus	ENSMUSG00000030001	Figla	MA1945.2	ETV5::FIGLA	complex	ETV5	9606	yes	17.3754	3
2026	Mus musculus	ENSMUSG00000030001	Figla	MA1941.2	ETV2::FIGLA	complex	ETV2	9606	yes	15.3363	4
2026	Mus musculus	ENSMUSG00000030067	Foxp1	MA0481.4	FOXP1	monomer		9606	yes	9.7219	1
2026	Mus musculus	ENSMUSG00000030087	Klf15	MA1513.2	KLF15	monomer		9606	yes	13.6377	1
2026	Mus musculus	ENSMUSG00000030103	Bhlhe40	MA0464.3	BHLHE40	monomer		9606	yes	12.3715	1
2026	Mus musculus	ENSMUSG00000030199	Etv6	MA0645.2	ETV6	monomer		9606	yes	12.1780	1
2026	Mus musculus	ENSMUSG00000030256	Bhlhe41	MA0636.1	BHLHE41	monomer		9606	yes	15.4859	1
2026	Mus musculus	ENSMUSG00000030353	Tead4	MA0809.3	TEAD4	monomer		9606	yes	11.3142	1
2026	Mus musculus	ENSMUSG00000030380	Mzf1	MA0056.3	MZF1	monomer		9606	yes	11.1393	1
2026	Mus musculus	ENSMUSG00000030551	Nr2f2	MA1111.2	NR2F2	monomer		9606	yes	10.9497	1
2026	Mus musculus	ENSMUSG00000030557	Mef2a	MA0052.5	MEF2A	monomer		9606	yes	11.8459	1
2026	Mus musculus	ENSMUSG00000030678	Maz	MA1522.2	MAZ	monomer		9606	yes	13.6400	1
2026	Mus musculus	ENSMUSG00000030699	Tbx6	MA1567.3	Tbx6	monomer		10090	no	11.5087	1
2026	Mus musculus	ENSMUSG00000030796	Tead2	MA1121.2	TEAD2	monomer		9606	yes	10.5196	1
2026	Mus musculus	ENSMUSG00000031103	Elf4	MA0641.1	ELF4	monomer		9606	yes	16.2525	1
2026	Mus musculus	ENSMUSG00000031162	Gata1	MA0035.5	GATA1	monomer		9606	yes	9.7817	1
2026	Mus musculus	ENSMUSG00000031162	Gata1	MA0140.3	GATA1::TAL1	complex	TAL1	9606	yes	14.2001	2
